game_id,season,week,gameday,weekday,wind,temp,home_team,away_team,home_score,away_score,stadium,team,team_name,weekly_attendance,last_name,team_abbr,Team,longitude,latitude,winning_team,home_team_win
2012_16_NE_JAX,2012,16,2012-12-23,Sunday,0.0,58.0,JAX,NE,16.0,23.0,EverBank Field,Jacksonville,Jaguars,70251.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,NE,False
2013_01_KC_JAX,2013,1,2013-09-08,Sunday,10.0,85.0,JAX,KC,2.0,28.0,EverBank Field,Jacksonville,Jaguars,59416.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,KC,False
2013_04_IND_JAX,2013,4,2013-09-29,Sunday,12.0,80.0,JAX,IND,3.0,37.0,EverBank Field,Jacksonville,Jaguars,59695.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,IND,False
2013_07_SD_JAX,2013,7,2013-10-20,Sunday,12.0,73.0,JAX,LAC,6.0,24.0,EverBank Field,Jacksonville,Jaguars,59550.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,SD,False
2013_08_SF_JAX,2013,8,2013-10-27,Sunday,13.0,60.0,JAX,SF,10.0,42.0,Wembley Stadium,Jacksonville,Jaguars,83559.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,SF,False
2013_11_ARI_JAX,2013,11,2013-11-17,Sunday,8.0,76.0,JAX,ARI,14.0,27.0,EverBank Field,Jacksonville,Jaguars,59862.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,ARI,False
2013_14_HOU_JAX,2013,14,2013-12-05,Thursday,7.0,72.0,JAX,HOU,27.0,20.0,EverBank Field,Jacksonville,Jaguars,60414.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2013_15_BUF_JAX,2013,15,2013-12-15,Sunday,20.0,60.0,JAX,BUF,20.0,27.0,EverBank Field,Jacksonville,Jaguars,60085.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,BUF,False
2013_16_TEN_JAX,2013,16,2013-12-22,Sunday,13.0,79.0,JAX,TEN,16.0,20.0,EverBank Field,Jacksonville,Jaguars,60559.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,TEN,False
2014_03_IND_JAX,2014,3,2014-09-21,Sunday,5.0,85.0,JAX,IND,17.0,44.0,EverBank Field,Jacksonville,Jaguars,60601.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,IND,False
2014_05_PIT_JAX,2014,5,2014-10-05,Sunday,10.0,71.0,JAX,PIT,9.0,17.0,EverBank Field,Jacksonville,Jaguars,66198.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,PIT,False
2014_07_CLE_JAX,2014,7,2014-10-19,Sunday,8.0,76.0,JAX,CLE,24.0,6.0,EverBank Field,Jacksonville,Jaguars,61341.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2014_08_MIA_JAX,2014,8,2014-10-26,Sunday,6.0,76.0,JAX,MIA,13.0,27.0,EverBank Field,Jacksonville,Jaguars,65633.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,MIA,False
2014_10_DAL_JAX,2014,10,2014-11-09,Sunday,3.0,50.0,JAX,DAL,17.0,31.0,Wembley Stadium,Jacksonville,Jaguars,83603.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,DAL,False
2014_13_NYG_JAX,2014,13,2014-11-30,Sunday,5.0,71.0,JAX,NYG,25.0,24.0,EverBank Field,Jacksonville,Jaguars,64687.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2014_14_HOU_JAX,2014,14,2014-12-07,Sunday,15.0,61.0,JAX,HOU,13.0,27.0,EverBank Field,Jacksonville,Jaguars,61070.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,HOU,False
2014_16_TEN_JAX,2014,16,2014-12-18,Thursday,2.0,58.0,JAX,TEN,21.0,13.0,EverBank Field,Jacksonville,Jaguars,61202.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2015_01_CAR_JAX,2015,1,2015-09-13,Sunday,7.0,77.0,JAX,CAR,9.0,20.0,EverBank Field,Jacksonville,Jaguars,60733.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,CAR,False
2015_02_MIA_JAX,2015,2,2015-09-20,Sunday,5.0,87.0,JAX,MIA,23.0,20.0,EverBank Field,Jacksonville,Jaguars,65443.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2015_06_HOU_JAX,2015,6,2015-10-18,Sunday,18.0,73.0,JAX,HOU,20.0,31.0,EverBank Field,Jacksonville,Jaguars,58085.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,HOU,False
2015_07_BUF_JAX,2015,7,2015-10-25,Sunday,2.0,48.0,JAX,BUF,34.0,31.0,Wembley Stadium,Jacksonville,Jaguars,84021.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2015_11_TEN_JAX,2015,11,2015-11-19,Thursday,5.0,75.0,JAX,TEN,19.0,13.0,EverBank Field,Jacksonville,Jaguars,60121.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2015_12_SD_JAX,2015,12,2015-11-29,Sunday,8.0,75.0,JAX,LAC,25.0,31.0,EverBank Field,Jacksonville,Jaguars,59477.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,SD,False
2015_14_IND_JAX,2015,14,2015-12-13,Sunday,5.0,79.0,JAX,IND,51.0,16.0,EverBank Field,Jacksonville,Jaguars,62372.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2015_15_ATL_JAX,2015,15,2015-12-20,Sunday,8.0,65.0,JAX,ATL,17.0,23.0,EverBank Field,Jacksonville,Jaguars,64016.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,ATL,False
2016_01_GB_JAX,2016,1,2016-09-11,Sunday,3.0,90.0,JAX,GB,23.0,27.0,EverBank Field,Jacksonville,Jaguars,63179.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,GB,False
2016_03_BAL_JAX,2016,3,2016-09-25,Sunday,8.0,88.0,JAX,BAL,17.0,19.0,EverBank Field,Jacksonville,Jaguars,60127.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,BAL,False
2016_04_IND_JAX,2016,4,2016-10-02,Sunday,7.0,59.0,JAX,IND,30.0,27.0,Wembley Stadium,Jacksonville,Jaguars,83764.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2016_07_OAK_JAX,2016,7,2016-10-23,Sunday,6.0,70.0,JAX,OAK,16.0,33.0,EverBank Field,Jacksonville,Jaguars,62614.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,OAK,False
2016_10_HOU_JAX,2016,10,2016-11-13,Sunday,10.0,69.0,JAX,HOU,21.0,24.0,EverBank Field,Jacksonville,Jaguars,62091.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,HOU,False
2016_13_DEN_JAX,2016,13,2016-12-04,Sunday,10.0,70.0,JAX,DEN,10.0,20.0,EverBank Field,Jacksonville,Jaguars,63075.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,DEN,False
2016_14_MIN_JAX,2016,14,2016-12-11,Sunday,5.0,71.0,JAX,MIN,16.0,25.0,EverBank Field,Jacksonville,Jaguars,62701.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,MIN,False
2016_16_TEN_JAX,2016,16,2016-12-24,Saturday,5.0,67.0,JAX,TEN,38.0,17.0,EverBank Field,Jacksonville,Jaguars,59621.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2017_02_TEN_JAX,2017,2,2017-09-17,Sunday,10.0,84.0,JAX,TEN,16.0,37.0,EverBank Field,Jacksonville,Jaguars,61709.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,TEN,False
2017_03_BAL_JAX,2017,3,2017-09-24,Sunday,10.0,70.0,JAX,BAL,44.0,7.0,Wembley Stadium,Jacksonville,Jaguars,84592.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2017_06_LA_JAX,2017,6,2017-10-15,Sunday,10.0,88.0,JAX,LA,17.0,27.0,EverBank Field,Jacksonville,Jaguars,56232.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,LA,False
2017_09_CIN_JAX,2017,9,2017-11-05,Sunday,12.0,78.0,JAX,CIN,23.0,7.0,EverBank Field,Jacksonville,Jaguars,60720.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2017_10_LAC_JAX,2017,10,2017-11-12,Sunday,5.0,76.0,JAX,LAC,20.0,17.0,EverBank Field,Jacksonville,Jaguars,60835.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2017_13_IND_JAX,2017,13,2017-12-03,Sunday,7.0,70.0,JAX,IND,30.0,10.0,EverBank Field,Jacksonville,Jaguars,61207.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2017_14_SEA_JAX,2017,14,2017-12-10,Sunday,5.0,54.0,JAX,SEA,30.0,24.0,EverBank Field,Jacksonville,Jaguars,64431.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2017_15_HOU_JAX,2017,15,2017-12-17,Sunday,5.0,72.0,JAX,HOU,45.0,7.0,EverBank Field,Jacksonville,Jaguars,64701.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2018_02_NE_JAX,2018,2,2018-09-16,Sunday,15.0,97.0,JAX,NE,31.0,20.0,TIAA Bank Stadium,Jacksonville,Jaguars,68527.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2018_03_TEN_JAX,2018,3,2018-09-23,Sunday,10.0,89.0,JAX,TEN,6.0,9.0,TIAA Bank Stadium,Jacksonville,Jaguars,64015.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,TEN,False
2018_04_NYJ_JAX,2018,4,2018-09-30,Sunday,10.0,86.0,JAX,NYJ,31.0,12.0,TIAA Bank Stadium,Jacksonville,Jaguars,65353.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2018_07_HOU_JAX,2018,7,2018-10-21,Sunday,15.0,68.0,JAX,HOU,7.0,20.0,TIAA Bank Stadium,Jacksonville,Jaguars,66534.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,HOU,False
2018_08_PHI_JAX,2018,8,2018-10-28,Sunday,12.0,48.0,JAX,PHI,18.0,24.0,Wembley Stadium,Jacksonville,Jaguars,85870.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,PHI,False
2018_11_PIT_JAX,2018,11,2018-11-18,Sunday,8.0,73.0,JAX,PIT,16.0,20.0,TIAA Bank Stadium,Jacksonville,Jaguars,67683.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,PIT,False
2018_13_IND_JAX,2018,13,2018-12-02,Sunday,13.0,78.0,JAX,IND,6.0,0.0,TIAA Bank Stadium,Jacksonville,Jaguars,67030.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2018_15_WAS_JAX,2018,15,2018-12-16,Sunday,12.0,64.0,JAX,WAS,13.0,16.0,TIAA Bank Stadium,Jacksonville,Jaguars,67577.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,WAS,False
2019_01_KC_JAX,2019,1,2019-09-08,Sunday,6.0,91.0,JAX,KC,26.0,40.0,TIAA Bank Stadium,Jacksonville,Jaguars,60157.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,KC,False
2019_03_TEN_JAX,2019,3,2019-09-19,Thursday,9.0,73.0,JAX,TEN,20.0,7.0,TIAA Bank Stadium,Jacksonville,Jaguars,58613.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2019_06_NO_JAX,2019,6,2019-10-13,Sunday,3.0,81.0,JAX,NO,6.0,13.0,TIAA Bank Stadium,Jacksonville,Jaguars,64341.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,NO,False
2019_08_NYJ_JAX,2019,8,2019-10-27,Sunday,11.0,79.0,JAX,NYJ,29.0,15.0,TIAA Bank Stadium,Jacksonville,Jaguars,57833.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2019_09_HOU_JAX,2019,9,2019-11-03,Sunday,6.0,53.0,JAX,HOU,3.0,26.0,Wembley Stadium,Jacksonville,Jaguars,84771.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,HOU,False
2019_13_TB_JAX,2019,13,2019-12-01,Sunday,15.0,77.0,JAX,TB,11.0,28.0,TIAA Bank Stadium,Jacksonville,Jaguars,62633.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,TB,False
2019_14_LAC_JAX,2019,14,2019-12-08,Sunday,7.0,62.0,JAX,LAC,10.0,45.0,TIAA Bank Stadium,Jacksonville,Jaguars,57866.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,LAC,False
2019_17_IND_JAX,2019,17,2019-12-29,Sunday,,,JAX,IND,38.0,20.0,TIAA Bank Stadium,Jacksonville,Jaguars,58472.0,Jaguars,JAX,Jaguars,-81.637356,30.323925,JAX,True
2000_01_IND_KC,2000,1,2000-09-03,Sunday,5.0,90.0,KC,IND,14.0,27.0,Arrowhead Stadium,Kansas City,Chiefs,78357.0,Chiefs,KC,Chiefs,-94.484039,39.048914,IND,False
2000_03_SD_KC,2000,3,2000-09-17,Sunday,0.0,88.0,KC,LAC,42.0,10.0,Arrowhead Stadium,Kansas City,Chiefs,77604.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2000_05_SEA_KC,2000,5,2000-10-02,Monday,8.0,74.0,KC,SEA,24.0,17.0,Arrowhead Stadium,Kansas City,Chiefs,82893.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2000_07_OAK_KC,2000,7,2000-10-15,Sunday,8.0,62.0,KC,OAK,17.0,20.0,Arrowhead Stadium,Kansas City,Chiefs,79025.0,Chiefs,KC,Chiefs,-94.484039,39.048914,OAK,False
2000_08_STL_KC,2000,8,2000-10-22,Sunday,14.0,64.0,KC,LA,54.0,34.0,Arrowhead Stadium,Kansas City,Chiefs,79142.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2000_12_BUF_KC,2000,12,2000-11-19,Sunday,15.0,46.0,KC,BUF,17.0,21.0,Arrowhead Stadium,Kansas City,Chiefs,78457.0,Chiefs,KC,Chiefs,-94.484039,39.048914,BUF,False
2000_15_CAR_KC,2000,15,2000-12-10,Sunday,,,KC,CAR,15.0,14.0,Arrowhead Stadium,Kansas City,Chiefs,77481.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2000_16_DEN_KC,2000,16,2000-12-17,Sunday,6.0,9.0,KC,DEN,20.0,7.0,Arrowhead Stadium,Kansas City,Chiefs,78406.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2001_01_OAK_KC,2001,1,2001-09-09,Sunday,12.0,64.0,KC,OAK,24.0,27.0,Arrowhead Stadium,Kansas City,Chiefs,78844.0,Chiefs,KC,Chiefs,-94.484039,39.048914,OAK,False
2001_02_NYG_KC,2001,2,2001-09-23,Sunday,14.0,64.0,KC,NYG,3.0,13.0,Arrowhead Stadium,Kansas City,Chiefs,77666.0,Chiefs,KC,Chiefs,-94.484039,39.048914,NYG,False
2001_05_PIT_KC,2001,5,2001-10-14,Sunday,15.0,57.0,KC,PIT,17.0,20.0,Arrowhead Stadium,Kansas City,Chiefs,78413.0,Chiefs,KC,Chiefs,-94.484039,39.048914,PIT,False
2001_07_IND_KC,2001,7,2001-10-25,Thursday,12.0,55.0,KC,IND,28.0,35.0,Arrowhead Stadium,Kansas City,Chiefs,74212.0,Chiefs,KC,Chiefs,-94.484039,39.048914,IND,False
2001_11_SEA_KC,2001,11,2001-11-25,Sunday,5.0,49.0,KC,SEA,19.0,7.0,Arrowhead Stadium,Kansas City,Chiefs,77357.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2001_12_PHI_KC,2001,12,2001-11-29,Thursday,7.0,35.0,KC,PHI,10.0,23.0,Arrowhead Stadium,Kansas City,Chiefs,77087.0,Chiefs,KC,Chiefs,-94.484039,39.048914,PHI,False
2001_14_DEN_KC,2001,14,2001-12-16,Sunday,0.0,49.0,KC,DEN,26.0,23.0,Arrowhead Stadium,Kansas City,Chiefs,77778.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2001_15_SD_KC,2001,15,2001-12-23,Sunday,15.0,28.0,KC,LAC,20.0,17.0,Arrowhead Stadium,Kansas City,Chiefs,76131.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2002_02_JAX_KC,2002,2,2002-09-15,Sunday,7.0,66.0,KC,JAX,16.0,23.0,Arrowhead Stadium,Kansas City,Chiefs,77934.0,Chiefs,KC,Chiefs,-94.484039,39.048914,JAX,False
2002_04_MIA_KC,2002,4,2002-09-29,Sunday,10.0,76.0,KC,MIA,48.0,30.0,Arrowhead Stadium,Kansas City,Chiefs,78178.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2002_07_DEN_KC,2002,7,2002-10-20,Sunday,3.0,51.0,KC,DEN,34.0,37.0,Arrowhead Stadium,Kansas City,Chiefs,78446.0,Chiefs,KC,Chiefs,-94.484039,39.048914,DEN,False
2002_08_OAK_KC,2002,8,2002-10-27,Sunday,12.0,39.0,KC,OAK,20.0,10.0,Arrowhead Stadium,Kansas City,Chiefs,78685.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2002_11_BUF_KC,2002,11,2002-11-17,Sunday,13.0,48.0,KC,BUF,17.0,16.0,Arrowhead Stadium,Kansas City,Chiefs,77951.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2002_13_ARI_KC,2002,13,2002-12-01,Sunday,17.0,44.0,KC,ARI,49.0,0.0,Arrowhead Stadium,Kansas City,Chiefs,77809.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2002_14_STL_KC,2002,14,2002-12-08,Sunday,12.0,38.0,KC,LA,49.0,10.0,Arrowhead Stadium,Kansas City,Chiefs,78601.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2002_16_SD_KC,2002,16,2002-12-22,Sunday,6.0,33.0,KC,LAC,24.0,22.0,Arrowhead Stadium,Kansas City,Chiefs,77899.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2003_01_SD_KC,2003,1,2003-09-07,Sunday,6.0,77.0,KC,LAC,27.0,14.0,Arrowhead Stadium,Kansas City,Chiefs,78048.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2003_02_PIT_KC,2003,2,2003-09-14,Sunday,10.0,67.0,KC,PIT,41.0,20.0,Arrowhead Stadium,Kansas City,Chiefs,78416.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2003_05_DEN_KC,2003,5,2003-10-05,Sunday,8.0,69.0,KC,DEN,24.0,23.0,Arrowhead Stadium,Kansas City,Chiefs,78903.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2003_08_BUF_KC,2003,8,2003-10-26,Sunday,5.0,45.0,KC,BUF,38.0,5.0,Arrowhead Stadium,Kansas City,Chiefs,78689.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2003_10_CLE_KC,2003,10,2003-11-09,Sunday,8.0,45.0,KC,CLE,41.0,20.0,Arrowhead Stadium,Kansas City,Chiefs,78560.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2003_12_OAK_KC,2003,12,2003-11-23,Sunday,14.0,30.0,KC,OAK,27.0,24.0,Arrowhead Stadium,Kansas City,Chiefs,78889.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2003_15_DET_KC,2003,15,2003-12-14,Sunday,12.0,29.0,KC,DET,45.0,17.0,Arrowhead Stadium,Kansas City,Chiefs,77922.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2003_17_CHI_KC,2003,17,2003-12-28,Sunday,6.0,46.0,KC,CHI,31.0,3.0,Arrowhead Stadium,Kansas City,Chiefs,78413.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2004_02_CAR_KC,2004,2,2004-09-19,Sunday,12.0,80.0,KC,CAR,17.0,28.0,Arrowhead Stadium,Kansas City,Chiefs,78136.0,Chiefs,KC,Chiefs,-94.484039,39.048914,CAR,False
2004_03_HOU_KC,2004,3,2004-09-26,Sunday,3.0,71.0,KC,HOU,21.0,24.0,Arrowhead Stadium,Kansas City,Chiefs,77433.0,Chiefs,KC,Chiefs,-94.484039,39.048914,HOU,False
2004_07_ATL_KC,2004,7,2004-10-24,Sunday,9.0,69.0,KC,ATL,56.0,10.0,Arrowhead Stadium,Kansas City,Chiefs,78260.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2004_08_IND_KC,2004,8,2004-10-31,Sunday,10.0,67.0,KC,IND,45.0,35.0,Arrowhead Stadium,Kansas City,Chiefs,78312.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2004_11_NE_KC,2004,11,2004-11-22,Monday,5.0,45.0,KC,NE,19.0,27.0,Arrowhead Stadium,Kansas City,Chiefs,78431.0,Chiefs,KC,Chiefs,-94.484039,39.048914,NE,False
2004_12_SD_KC,2004,12,2004-11-28,Sunday,14.0,35.0,KC,LAC,31.0,34.0,Arrowhead Stadium,Kansas City,Chiefs,77447.0,Chiefs,KC,Chiefs,-94.484039,39.048914,SD,False
2004_15_DEN_KC,2004,15,2004-12-19,Sunday,10.0,15.0,KC,DEN,45.0,17.0,Arrowhead Stadium,Kansas City,Chiefs,77702.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2004_16_OAK_KC,2004,16,2004-12-25,Saturday,8.0,43.0,KC,OAK,31.0,30.0,Arrowhead Stadium,Kansas City,Chiefs,77289.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2005_01_NYJ_KC,2005,1,2005-09-11,Sunday,12.0,81.0,KC,NYJ,27.0,7.0,Arrowhead Stadium,Kansas City,Chiefs,78014.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2005_04_PHI_KC,2005,4,2005-10-02,Sunday,17.0,87.0,KC,PHI,31.0,37.0,Arrowhead Stadium,Kansas City,Chiefs,78742.0,Chiefs,KC,Chiefs,-94.484039,39.048914,PHI,False
2005_06_WAS_KC,2005,6,2005-10-16,Sunday,7.0,66.0,KC,WAS,28.0,21.0,Arrowhead Stadium,Kansas City,Chiefs,78083.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2005_09_OAK_KC,2005,9,2005-11-06,Sunday,8.0,55.0,KC,OAK,27.0,23.0,Arrowhead Stadium,Kansas City,Chiefs,79033.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2005_12_NE_KC,2005,12,2005-11-27,Sunday,8.0,58.0,KC,NE,26.0,16.0,Arrowhead Stadium,Kansas City,Chiefs,78025.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2005_13_DEN_KC,2005,13,2005-12-04,Sunday,8.0,28.0,KC,DEN,31.0,27.0,Arrowhead Stadium,Kansas City,Chiefs,78261.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2005_16_SD_KC,2005,16,2005-12-24,Saturday,10.0,42.0,KC,LAC,20.0,7.0,Arrowhead Stadium,Kansas City,Chiefs,75956.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2005_17_CIN_KC,2005,17,2006-01-01,Sunday,10.0,52.0,KC,CIN,37.0,3.0,Arrowhead Stadium,Kansas City,Chiefs,77500.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2006_17_JAX_KC,2006,17,2006-12-31,Sunday,10.0,40.0,KC,JAX,35.0,30.0,Arrowhead Stadium,Kansas City,Chiefs,77500.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2006_01_CIN_KC,2006,1,2006-09-10,Sunday,0.0,67.0,KC,CIN,10.0,23.0,Arrowhead Stadium,Kansas City,Chiefs,77956.0,Chiefs,KC,Chiefs,-94.484039,39.048914,CIN,False
2006_04_SF_KC,2006,4,2006-10-01,Sunday,15.0,82.0,KC,SF,41.0,0.0,Arrowhead Stadium,Kansas City,Chiefs,77609.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2006_07_SD_KC,2006,7,2006-10-22,Sunday,9.0,40.0,KC,LAC,30.0,27.0,Arrowhead Stadium,Kansas City,Chiefs,77752.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2006_08_SEA_KC,2006,8,2006-10-29,Sunday,5.0,67.0,KC,SEA,35.0,28.0,Arrowhead Stadium,Kansas City,Chiefs,77645.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2006_11_OAK_KC,2006,11,2006-11-19,Sunday,6.0,41.0,KC,OAK,17.0,13.0,Arrowhead Stadium,Kansas City,Chiefs,78097.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2006_12_DEN_KC,2006,12,2006-11-23,Thursday,10.0,65.0,KC,DEN,19.0,10.0,Arrowhead Stadium,Kansas City,Chiefs,79484.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2006_14_BAL_KC,2006,14,2006-12-10,Sunday,13.0,49.0,KC,BAL,10.0,20.0,Arrowhead Stadium,Kansas City,Chiefs,77232.0,Chiefs,KC,Chiefs,-94.484039,39.048914,BAL,False
2007_03_MIN_KC,2007,3,2007-09-23,Sunday,5.0,83.0,KC,MIN,13.0,10.0,Arrowhead Stadium,Kansas City,Chiefs,78038.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2007_05_JAX_KC,2007,5,2007-10-07,Sunday,10.0,78.0,KC,JAX,7.0,17.0,Arrowhead Stadium,Kansas City,Chiefs,76917.0,Chiefs,KC,Chiefs,-94.484039,39.048914,JAX,False
2007_06_CIN_KC,2007,6,2007-10-14,Sunday,12.0,68.0,KC,CIN,27.0,20.0,Arrowhead Stadium,Kansas City,Chiefs,76846.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2007_09_GB_KC,2007,9,2007-11-04,Sunday,8.0,61.0,KC,GB,22.0,33.0,Arrowhead Stadium,Kansas City,Chiefs,78988.0,Chiefs,KC,Chiefs,-94.484039,39.048914,GB,False
2007_10_DEN_KC,2007,10,2007-11-11,Sunday,15.0,69.0,KC,DEN,11.0,27.0,Arrowhead Stadium,Kansas City,Chiefs,77368.0,Chiefs,KC,Chiefs,-94.484039,39.048914,DEN,False
2007_12_OAK_KC,2007,12,2007-11-25,Sunday,6.0,43.0,KC,OAK,17.0,20.0,Arrowhead Stadium,Kansas City,Chiefs,76210.0,Chiefs,KC,Chiefs,-94.484039,39.048914,OAK,False
2007_13_SD_KC,2007,13,2007-12-02,Sunday,16.0,34.0,KC,LAC,10.0,24.0,Arrowhead Stadium,Kansas City,Chiefs,74874.0,Chiefs,KC,Chiefs,-94.484039,39.048914,SD,False
2007_15_TEN_KC,2007,15,2007-12-16,Sunday,6.0,22.0,KC,TEN,17.0,26.0,Arrowhead Stadium,Kansas City,Chiefs,74976.0,Chiefs,KC,Chiefs,-94.484039,39.048914,TEN,False
2008_02_OAK_KC,2008,2,2008-09-14,Sunday,25.0,61.0,KC,OAK,8.0,23.0,Arrowhead Stadium,Kansas City,Chiefs,74480.0,Chiefs,KC,Chiefs,-94.484039,39.048914,OAK,False
2008_04_DEN_KC,2008,4,2008-09-28,Sunday,7.0,74.0,KC,DEN,33.0,19.0,Arrowhead Stadium,Kansas City,Chiefs,74623.0,Chiefs,KC,Chiefs,-94.484039,39.048914,KC,True
2008_07_TEN_KC,2008,7,2008-10-19,Sunday,10.0,63.0,KC,TEN,10.0,34.0,Arrowhead Stadium,Kansas City,Chiefs,74200.0,Chiefs,KC,Chiefs,-94.484039,39.048914,TEN,False
